long,lat,id,group,Cod.Dep,Departamento,Tipo,F,M,Casos,rango
-71.07752572,2.88223243,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.07752572,2.88223243,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.10944917,2.87261357,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.10944917,2.87261357,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.10944917,2.87261357,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.13824226,2.90394862,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.13824226,2.90394862,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.13824226,2.90394862,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.1538237,2.87231315,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.1538237,2.87231315,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.1538237,2.87231315,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.18350855,2.90484072,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.18350855,2.90484072,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.18350855,2.90484072,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.22179446,2.86559187,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.22179446,2.86559187,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.22179446,2.86559187,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.24717191,2.86275328,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.24717191,2.86275328,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.24717191,2.86275328,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.25964182,2.8861788,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.25964182,2.8861788,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.25964182,2.8861788,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.28368113,2.86782082,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.28368113,2.86782082,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.28368113,2.86782082,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.29956229,2.87557725,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.29956229,2.87557725,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.29956229,2.87557725,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.306025,2.92017786,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.306025,2.92017786,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.306025,2.92017786,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.32474236,2.92452768,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.32474236,2.92452768,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.32474236,2.92452768,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.34529774,2.86033673,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.34529774,2.86033673,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.34529774,2.86033673,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.37456713,2.89184372,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.37456713,2.89184372,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.37456713,2.89184372,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.39072263,2.84402671,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.39072263,2.84402671,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.39072263,2.84402671,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.46338085,2.89927771,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.46338085,2.89927771,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.46338085,2.89927771,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.47029824,2.85309533,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.47029824,2.85309533,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.47029824,2.85309533,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.52067297,2.8789973,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.52067297,2.8789973,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.52067297,2.8789973,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.54509393,2.85911024,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.54509393,2.85911024,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.54509393,2.85911024,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.58324909,2.87228619,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.58324909,2.87228619,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.58324909,2.87228619,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.57516633,2.84426823,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.57516633,2.84426823,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.57516633,2.84426823,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.61058784,2.84631583,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.61058784,2.84631583,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.61058784,2.84631583,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.65221262,2.82018611,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.65221262,2.82018611,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.65221262,2.82018611,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.6738965,2.82578195,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.6738965,2.82578195,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.6738965,2.82578195,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.66200534,2.87273453,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.66200534,2.87273453,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.66200534,2.87273453,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.68150334,2.87168531,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.68150334,2.87168531,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.68150334,2.87168531,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.69706676,2.83811028,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.69706676,2.83811028,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.69706676,2.83811028,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.76185607,2.89730375,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.76185607,2.89730375,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.76185607,2.89730375,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.75800893,2.85297422,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.75800893,2.85297422,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.75800893,2.85297422,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.78004255,2.81782537,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.78004255,2.81782537,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.78004255,2.81782537,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.7884363,2.86949943,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.7884363,2.86949943,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.7884363,2.86949943,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.82061237,2.87911728,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.82061237,2.87911728,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.82061237,2.87911728,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.85086487,2.87159787,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.85086487,2.87159787,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.85086487,2.87159787,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.82314799,2.87002404,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.82314799,2.87002404,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.82314799,2.87002404,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.8279101,2.83746941,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.8279101,2.83746941,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.8279101,2.83746941,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.95394437,2.83174026,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.95394437,2.83174026,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.95394437,2.83174026,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.98191805,2.80118741,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.98191805,2.80118741,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.98191805,2.80118741,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.0048587,2.82935048,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.0048587,2.82935048,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.0048587,2.82935048,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.05162372,2.81668465,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.05162372,2.81668465,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.05162372,2.81668465,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.08212853,2.82585442,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.08212853,2.82585442,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.08212853,2.82585442,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.13517849,2.88887402,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.13517849,2.88887402,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.13517849,2.88887402,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.14396438,2.86474228,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.14396438,2.86474228,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.14396438,2.86474228,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.18282,2.87521513,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.18282,2.87521513,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.18282,2.87521513,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.20270727,2.86404655,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.20270727,2.86404655,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.20270727,2.86404655,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.20580565,2.81483276,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.20580565,2.81483276,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.20580565,2.81483276,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.18404494,2.79033395,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.18404494,2.79033395,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.18404494,2.79033395,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.19286093,2.77234924,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.19286093,2.77234924,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.19286093,2.77234924,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.2151209,2.77566207,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.2151209,2.77566207,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.2151209,2.77566207,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.25948687,2.82470434,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.25948687,2.82470434,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.25948687,2.82470434,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.27995289,2.77578192,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.27995289,2.77578192,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.27995289,2.77578192,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.29497271,2.77405377,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.29497271,2.77405377,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.29497271,2.77405377,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.31302399,2.79912469,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.31302399,2.79912469,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.31302399,2.79912469,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.33550525,2.79674687,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.33550525,2.79674687,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.33550525,2.79674687,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.40665015,2.72600139,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.40665015,2.72600139,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.40665015,2.72600139,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.43463824,2.73999428,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.43463824,2.73999428,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.43463824,2.73999428,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.47059167,2.73382942,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.47059167,2.73382942,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.47059167,2.73382942,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.47220884,2.68934552,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.47220884,2.68934552,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.47220884,2.68934552,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.53630943,2.70271981,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.53630943,2.70271981,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.53630943,2.70271981,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.53724522,2.68282008,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.53724522,2.68282008,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.53724522,2.68282008,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.57142084,2.67411666,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.57142084,2.67411666,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.57142084,2.67411666,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.55582634,2.64989728,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.55582634,2.64989728,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.55582634,2.64989728,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.58671928,2.63932349,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.58671928,2.63932349,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.58671928,2.63932349,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.586414,2.58366816,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.586414,2.58366816,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.586414,2.58366816,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.62087373,2.62735864,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.62087373,2.62735864,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.62087373,2.62735864,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.6529598,2.57153997,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.6529598,2.57153997,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.6529598,2.57153997,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.67942273,2.62217812,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.67942273,2.62217812,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.67942273,2.62217812,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.70215887,2.61781827,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.70215887,2.61781827,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.70215887,2.61781827,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.73966631,2.56990896,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.73966631,2.56990896,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.73966631,2.56990896,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.81821269,2.61397271,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.81821269,2.61397271,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.81821269,2.61397271,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.92032018,2.56245876,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.92032018,2.56245876,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.92032018,2.56245876,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.92103086,2.53437651,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.92103086,2.53437651,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.92103086,2.53437651,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.95834264,2.5085148,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.95834264,2.5085148,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.95834264,2.5085148,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.95423341,2.49486462,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.95423341,2.49486462,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.95423341,2.49486462,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.93273398,2.49697971,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.93273398,2.49697971,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.93273398,2.49697971,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.93480061,2.46414327,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.93480061,2.46414327,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.93480061,2.46414327,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.96255151,2.48016992,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.96255151,2.48016992,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.96255151,2.48016992,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.96576701,2.44843733,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.96576701,2.44843733,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.96576701,2.44843733,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-72.98609639,2.45190153,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-72.98609639,2.45190153,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-72.98609639,2.45190153,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.0327935,2.41256751,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.0327935,2.41256751,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.0327935,2.41256751,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.04522971,2.43792305,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.04522971,2.43792305,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.04522971,2.43792305,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.11055321,2.38099922,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.11055321,2.38099922,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.11055321,2.38099922,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.12778461,2.41098076,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.12778461,2.41098076,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.12778461,2.41098076,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.14127496,2.39711582,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.14127496,2.39711582,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.14127496,2.39711582,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.12406634,2.37882463,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.12406634,2.37882463,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.12406634,2.37882463,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.16350176,2.36538986,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.16350176,2.36538986,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.16350176,2.36538986,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.1657334,2.3994097,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.1657334,2.3994097,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.1657334,2.3994097,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.20159561,2.38246658,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.20159561,2.38246658,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.20159561,2.38246658,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.21768749,2.38635565,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.21768749,2.38635565,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.21768749,2.38635565,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.21652311,2.40546809,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.21652311,2.40546809,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.21652311,2.40546809,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.22594563,2.38890909,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.22594563,2.38890909,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.22594563,2.38890909,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.26787346,2.38086656,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.26787346,2.38086656,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.26787346,2.38086656,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.24115185,2.37134202,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.24115185,2.37134202,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.24115185,2.37134202,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.24247471,2.34733227,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.24247471,2.34733227,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.24247471,2.34733227,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.26742611,2.35876926,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.26742611,2.35876926,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.26742611,2.35876926,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.30064518,2.33599361,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.30064518,2.33599361,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.30064518,2.33599361,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.33041054,2.36035624,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.33041054,2.36035624,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.33041054,2.36035624,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.33316514,2.3333459,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.33316514,2.3333459,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.33316514,2.3333459,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.35670687,2.32409506,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.35670687,2.32409506,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.35670687,2.32409506,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.34508923,2.3526761,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.34508923,2.3526761,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.34508923,2.3526761,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.35690933,2.36850385,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.35690933,2.36850385,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-73.35690933,2.36850385,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-73.37460762,2.36248335,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-73.37460762,2.36248335,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
